userID,itemID,rating,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget
157,3914,4,27,1,10,3,3,2,1,1,5,7,2,1,1,1,1,1,85,37,9,2000,10,20,-1,476,1955,1973,30000000
26,3915,3,-1,2,3,5,-1,1,1,1,5,2,7,7,2,1,1,1,426,37,9,2011,7,-1,-1,1695,473,810,1000000
26,3748,4,-1,2,3,5,3,2,1,1,5,2,4,7,2,1,1,1,221,37,9,2010,1,10,21,969,98,1500,100000000
157,3536,4,27,1,10,3,2,1,3,1,5,4,2,2,1,1,1,1,429,37,9,2000,7,-1,-1,106,1585,1735,19000000
157,3538,2,27,1,10,3,3,1,4,1,5,1,7,7,2,1,1,1,182,37,9,2003,7,-1,-1,106,1752,1585,48000000
125,3916,4,23,2,3,5,2,1,1,1,1,1,2,2,1,2,1,1,698,36,9,2006,7,10,18,1709,554,1734,-1
125,253,5,23,2,3,5,4,1,1,1,1,1,2,2,1,2,1,1,267,37,9,2010,7,10,18,925,595,1173,15000000
31,3917,4,30,2,20,2,2,1,1,1,1,1,2,2,1,1,1,1,266,20,14,2007,7,18,-1,275,1401,1598,-1
27,3918,4,25,1,10,3,3,1,1,1,1,2,7,2,1,1,1,2,606,37,9,2001,1,3,12,541,753,1919,93000000
55,3919,4,28,2,20,2,4,2,1,2,5,2,7,6,2,1,1,1,515,13,9,2009,1,3,12,1310,825,1558,40000000
55,3920,5,28,2,20,2,2,1,1,1,5,2,4,4,2,1,1,2,165,37,9,1999,10,17,21,223,531,728,63000000
89,3750,4,28,1,20,2,3,2,1,1,1,3,4,3,2,1,1,1,157,37,9,2010,3,6,10,817,1057,77,18000000
150,3743,3,21,1,11,3,3,2,3,1,1,2,2,2,1,1,1,1,591,37,9,2010,7,-1,-1,1620,172,1483,100000000
15,3770,2,30,1,10,3,3,1,1,1,5,2,7,7,2,1,1,1,411,37,9,2010,1,3,19,877,640,244,170000000
15,3921,3,30,1,10,3,3,2,1,1,1,2,4,4,2,1,2,1,716,37,10,2006,6,10,13,1113,856,1613,40000000
61,1953,4,28,1,20,2,3,2,1,1,1,2,7,7,1,1,1,2,445,37,9,1995,10,8,-1,1167,1694,1038,1500000
21,2994,4,28,1,10,3,1,2,1,1,1,2,2,3,2,1,2,2,30,37,9,1954,17,21,-1,829,690,1946,1000000
127,3922,5,31,2,20,2,3,2,1,1,1,5,1,2,1,1,2,1,4,37,9,2009,10,17,-1,1624,1756,189,7000000
31,3882,5,30,2,20,2,3,2,1,1,1,1,2,4,1,1,1,1,584,37,9,2010,8,10,18,1659,544,1180,30000000
157,3923,3,27,1,10,3,3,2,1,1,1,7,7,7,2,1,1,1,485,37,9,2007,1,12,21,1437,589,1675,110000000
157,3725,5,27,1,10,3,3,1,1,1,1,1,2,2,2,1,2,1,419,37,9,2005,7,18,-1,1782,295,1510,26000000
157,216,5,27,1,10,3,3,1,1,1,1,2,2,2,2,1,2,1,158,37,9,2003,7,-1,-1,172,513,535,40000000
127,3714,3,31,2,20,2,3,2,1,1,1,1,7,7,2,1,1,1,362,37,9,2010,10,-1,-1,1439,5,486,5000000
125,3703,5,23,2,3,5,4,1,1,1,5,1,2,2,1,2,1,1,323,37,9,2005,7,10,-1,5,262,1067,6500000
125,1953,2,23,2,3,5,4,2,1,3,1,2,6,6,3,1,1,1,445,37,9,1995,10,8,-1,1167,1694,1038,1500000
33,2994,5,26,2,10,3,1,2,1,1,1,2,2,2,2,1,2,1,30,37,9,1954,17,21,-1,829,690,1946,1000000
28,3924,3,26,2,10,3,3,1,1,2,2,3,2,2,1,1,2,1,580,36,9,2010,9,3,13,-1,-1,-1,-1
28,3925,4,26,2,10,3,3,1,1,2,2,3,2,3,1,1,2,1,302,13,10,2009,10,8,-1,1807,1442,18,13000000
61,3926,3,28,1,20,2,3,1,1,1,1,1,2,2,2,1,1,1,186,37,9,2011,7,18,-1,16,889,419,80000000
150,3751,5,21,1,11,3,4,2,1,1,1,1,4,2,1,1,1,1,629,16,13,2009,7,10,18,4,1553,1732,7600000
15,3927,2,30,1,10,3,3,1,1,1,5,2,7,7,2,1,1,1,789,37,9,2010,7,-1,-1,839,1899,1816,20000000
15,86,5,30,1,10,3,3,1,1,1,1,2,2,2,1,1,1,1,467,13,10,2010,1,3,12,1212,672,1540,25000000
35,3926,3,30,1,10,3,3,2,1,1,1,1,2,2,2,1,1,1,186,37,9,2011,7,18,-1,16,889,419,80000000
27,3925,4,25,1,10,3,4,2,1,3,1,2,7,7,2,2,2,1,302,13,10,2009,10,8,-1,1807,1442,18,13000000
61,3724,2,28,1,20,2,3,2,1,1,1,2,7,7,1,1,1,1,799,37,9,2001,7,10,-1,651,105,699,28000000
15,3923,4,30,1,10,3,3,1,1,1,1,2,2,2,1,1,1,2,485,37,9,2007,1,12,21,1437,589,1675,110000000
48,3687,4,28,1,20,2,4,1,1,1,1,1,2,7,1,1,1,1,397,37,9,2010,1,3,12,1437,862,56,150000000
48,13,2,28,1,20,2,3,3,1,3,1,3,7,7,2,1,1,1,590,37,9,2010,1,14,19,1382,57,1109,60000000
60,3545,4,-1,2,3,5,4,1,1,1,1,1,2,2,2,1,1,1,201,37,9,2010,1,3,7,1344,1284,550,90000000
26,3928,2,-1,2,3,5,-1,2,1,1,1,1,6,7,2,1,1,2,578,37,9,2011,1,12,21,1437,76,1962,50000000
15,3743,3,30,1,10,3,3,1,1,1,1,2,7,7,2,1,2,1,591,37,9,2010,7,-1,-1,1620,172,1483,100000000
48,3929,4,28,1,20,2,4,1,1,1,1,1,2,7,1,1,1,1,46,37,9,2010,1,7,18,889,667,678,40000000
48,3831,5,28,1,20,2,4,1,1,1,1,1,2,4,1,1,1,1,283,36,9,1998,8,21,-1,850,859,1932,1350000
55,3743,2,28,2,20,2,2,2,1,1,1,1,7,7,2,1,1,1,591,37,9,2010,7,-1,-1,1620,172,1483,100000000
55,14,3,28,2,20,2,3,2,1,1,1,2,7,4,2,1,1,1,234,36,9,2007,7,-1,-1,1303,1524,1656,9000000
26,3930,5,-1,2,3,5,3,1,1,1,1,2,7,7,2,1,1,1,597,8,17,2007,1,10,13,923,92,1808,40000000
15,3931,4,30,1,10,3,2,2,1,1,1,2,4,1,2,1,1,1,64,37,9,2010,10,21,-1,1022,1180,74,11000000
31,3693,3,30,2,20,2,3,2,1,1,1,-1,7,7,1,1,1,1,412,37,9,2010,7,10,18,889,846,1497,19000000
50,3932,5,26,2,21,2,3,3,1,1,1,5,2,1,3,1,2,2,108,37,9,1992,7,10,18,238,266,1131,9000000
61,212,5,28,1,20,2,3,2,1,1,1,2,2,7,1,1,1,1,307,37,9,2009,1,3,12,1680,1994,1776,240000000
35,3933,4,30,1,10,3,3,3,1,1,2,1,3,3,3,1,1,1,314,37,9,2010,12,14,21,1497,1646,155,1500000
48,3934,5,28,1,20,2,4,1,1,1,1,1,7,7,1,1,1,1,480,37,9,2009,14,19,21,1906,1275,1130,-1
48,3935,3,28,1,20,2,3,1,1,1,1,1,7,7,1,1,1,1,68,37,9,2010,7,18,-1,298,1036,637,-1
127,3740,2,31,2,20,2,4,3,1,1,5,7,7,7,2,1,2,1,365,37,9,2010,10,21,-1,1620,531,1382,22000000
31,3936,5,30,2,20,2,3,3,1,1,2,2,2,4,2,1,1,2,198,37,9,2002,1,17,21,1297,626,333,60000000
31,3937,4,30,2,20,2,2,3,1,1,1,2,2,4,1,1,1,1,583,37,9,2004,1,17,21,1297,626,1050,75000000
43,2902,4,25,2,3,5,2,3,1,1,2,1,4,2,1,1,1,1,757,36,9,1995,10,-1,-1,751,958,816,-1
35,3938,5,30,1,10,3,3,3,1,1,5,1,2,2,3,1,2,1,611,37,9,1968,1,8,10,1787,1632,800,5500000
28,3939,2,26,2,10,3,3,3,1,3,5,2,7,7,1,1,1,1,748,36,9,2010,4,7,10,872,536,514,17000000
28,156,4,26,2,10,3,3,3,1,1,2,1,2,2,2,1,1,1,521,37,9,2008,7,10,18,1696,1108,1123,65000000
48,3713,4,28,1,20,2,3,1,1,1,2,1,7,7,1,1,1,1,357,37,9,2010,3,10,23,877,1297,998,38000000
21,3787,4,28,1,10,3,3,3,1,1,1,2,2,2,1,1,2,1,773,36,9,2010,10,13,-1,391,657,728,15000000
33,3787,4,26,2,10,3,3,3,1,1,1,2,2,1,1,1,1,1,773,36,9,2010,10,13,-1,391,657,728,15000000
161,47,4,26,1,10,3,3,2,4,2,2,2,2,4,1,1,1,1,135,37,9,2010,1,17,19,1169,1088,997,160000000
161,3940,4,26,1,10,3,4,1,1,1,1,1,2,5,1,1,1,2,361,37,9,1972,3,10,21,978,257,1423,2000000
161,212,5,26,1,10,3,2,2,2,2,1,3,2,4,1,1,1,1,307,37,9,2009,1,3,12,1680,1994,1776,240000000
43,3941,3,25,2,3,5,3,3,1,2,1,2,1,7,1,1,1,1,811,13,10,2010,10,13,-1,1136,1354,1475,4000000
35,3942,3,30,1,10,3,3,1,1,1,1,1,7,2,2,1,2,2,282,36,9,1973,1,3,21,1639,1976,838,7000000
61,3943,5,28,1,20,2,3,2,1,1,2,2,2,2,1,1,2,2,369,37,9,2009,7,18,-1,1510,857,1570,40000000
33,3944,4,26,2,10,3,2,2,1,1,1,1,1,1,2,2,2,1,248,37,9,2007,10,21,22,1584,807,1532,27500000
33,3945,1,26,2,10,3,2,2,1,1,1,1,5,7,2,2,2,1,481,37,9,2009,11,-1,-1,692,723,915,-1
35,3806,4,30,1,10,3,3,2,1,1,5,1,2,2,1,1,2,2,165,37,9,1997,10,17,21,1347,1715,466,50000000
140,3926,5,21,1,10,3,3,2,1,1,1,2,2,2,1,1,1,1,186,37,9,2011,7,18,-1,16,889,419,80000000
157,3946,5,27,1,10,3,3,2,1,1,5,7,2,2,1,1,1,1,495,39,24,1987,7,10,-1,785,841,1543,-1
157,3947,2,27,1,10,3,3,1,1,1,1,2,7,7,1,1,2,1,76,37,9,2007,7,10,-1,5,916,544,-1
31,3948,3,30,2,20,2,3,1,1,2,1,3,6,5,3,1,2,1,265,20,14,2009,10,13,22,1315,29,538,5000000
31,3949,5,30,2,20,2,1,2,1,1,1,1,2,2,1,1,1,1,583,37,9,2007,1,17,21,1297,1020,456,110000000
26,3950,4,-1,2,3,5,3,1,1,1,1,2,7,7,2,1,1,1,432,37,9,2011,1,3,10,336,1416,1868,150000000
26,3951,2,-1,2,3,5,3,2,1,1,1,1,7,7,1,1,1,1,492,37,9,2010,10,18,-1,1076,1680,589,-1
26,3713,4,-1,2,3,5,3,2,1,1,1,2,7,7,2,1,1,1,357,37,9,2010,3,10,23,877,1297,998,38000000
26,3874,5,-1,2,3,5,4,2,1,1,1,2,4,7,2,1,1,1,610,37,9,2010,3,10,-1,927,390,521,30000000
26,2903,5,-1,2,3,5,3,1,1,1,1,2,2,7,1,1,1,1,809,37,9,1970,4,7,11,1537,586,1197,4000000
55,3952,3,28,2,20,2,2,1,1,1,1,1,7,7,2,1,1,1,114,37,9,2011,12,14,17,74,645,1222,42000000
26,159,4,-1,2,3,5,3,1,1,1,1,1,7,7,2,1,1,1,138,37,9,2008,7,10,-1,1679,105,1084,3400000
15,190,4,30,1,10,3,3,1,1,1,5,2,3,7,1,1,1,1,728,37,9,1998,1,3,12,1947,1774,1119,45000000
157,3953,3,27,1,10,3,3,2,1,1,5,1,1,7,1,1,1,2,729,37,9,2004,1,3,10,747,1052,1609,160000000
157,3320,4,27,1,10,3,4,2,1,1,5,1,3,6,2,1,1,1,59,37,9,1996,10,-1,-1,579,1444,1211,-1
55,3589,4,28,2,20,2,2,2,1,1,1,1,4,4,2,1,1,1,255,37,9,1999,1,3,19,1180,595,1416,115000000
55,3590,5,28,2,20,2,4,2,1,1,1,1,2,4,2,1,1,1,255,37,9,2002,1,3,19,595,1416,718,120000000
55,3954,5,28,2,20,2,4,2,1,1,1,1,1,4,2,1,1,1,255,37,9,2005,1,3,19,595,718,1416,113000000
21,3874,4,28,1,10,3,2,2,1,1,1,1,2,1,2,1,1,1,610,37,9,2010,3,10,-1,927,390,521,30000000
50,3955,5,26,2,21,2,3,2,1,1,5,1,2,2,2,1,1,2,637,36,9,2006,10,21,-1,1010,290,190,18000000
50,3955,4,26,2,21,2,4,2,1,1,5,3,7,7,1,1,2,2,637,36,9,2006,10,21,-1,1010,290,190,18000000
50,3956,3,26,2,21,2,3,2,1,1,1,1,7,7,2,2,1,1,559,36,9,1976,19,10,-1,447,1613,268,-1
61,3957,4,28,1,20,2,4,2,1,1,1,1,1,7,1,1,2,1,460,27,23,2001,10,7,8,1846,1448,101,-1
55,3958,4,28,2,20,2,2,1,1,1,1,2,4,4,2,1,1,1,814,37,9,2011,1,3,12,559,8,887,82000000
25,2717,4,27,1,20,2,1,2,1,1,2,1,2,4,1,1,1,2,170,36,9,1962,3,6,10,1529,36,124,-1
25,3748,2,27,1,20,2,2,2,1,1,1,1,1,5,1,1,1,1,221,37,9,2010,1,10,21,969,98,1500,100000000
25,3849,4,27,1,20,2,2,2,1,1,1,1,2,2,1,1,1,1,786,37,9,2010,1,10,21,476,342,1645,90000000
25,3959,3,27,1,20,2,2,1,1,1,1,1,2,2,1,1,1,1,636,37,9,1985,3,7,10,1301,1660,1373,20000000
25,3960,2,27,1,20,2,1,2,1,1,1,1,2,4,1,1,1,1,633,37,9,2006,17,21,-1,997,555,1459,475000
15,191,3,30,1,10,3,3,2,1,1,5,2,6,6,1,1,1,1,279,37,9,2002,1,3,12,1947,1119,1640,54000000
50,3961,3,26,2,21,2,4,2,1,1,2,1,7,7,2,2,2,2,519,37,9,2004,8,10,21,1863,833,803,65000000
50,3957,3,26,2,21,2,4,2,1,1,2,1,7,7,2,2,2,1,460,27,23,2001,10,7,8,1846,1448,101,-1
15,192,4,30,1,10,3,3,2,1,1,2,2,2,2,1,1,1,1,176,37,9,2004,1,3,12,1947,917,1667,65000000
157,3667,3,27,1,10,3,2,2,1,1,2,2,7,4,1,1,1,1,409,37,9,2009,1,19,21,251,1562,1644,80000000
35,3962,4,30,1,10,3,3,2,1,1,2,1,2,2,2,1,1,1,112,37,9,2011,4,3,7,914,112,662,90000000
26,3545,5,-1,2,3,5,3,2,1,1,2,2,2,7,1,1,2,1,201,37,9,2010,1,3,7,1344,1284,550,90000000
26,3963,3,-1,2,3,5,4,2,1,1,2,1,7,7,2,1,1,2,25,37,9,2004,7,10,18,1503,1838,1935,16000000
55,3869,3,28,2,20,2,2,1,1,1,2,2,7,7,2,1,1,1,270,37,9,2011,4,1,3,969,779,9,135000000
55,3865,3,28,2,20,2,2,1,1,1,2,2,4,7,2,1,2,1,194,37,9,2011,1,3,12,1437,1640,1773,40000000
55,3964,4,28,2,20,2,3,1,1,1,5,2,4,4,2,1,2,1,547,37,9,2011,17,19,21,224,8,1620,27000000
35,182,4,30,1,10,3,3,1,1,1,1,1,2,2,2,1,2,2,71,37,9,2001,7,-1,-1,172,1483,1953,28000000
61,3630,4,28,1,20,2,3,1,1,1,1,2,7,7,2,2,1,1,70,37,9,2010,8,10,21,165,975,1580,37000000
15,3965,4,30,1,10,3,3,1,1,1,1,2,2,2,2,1,2,1,608,37,9,2003,7,-1,-1,16,794,1258,75000000
15,3966,4,30,1,10,3,4,1,1,1,1,2,2,2,1,1,2,1,296,37,9,2011,7,18,-1,1416,139,1101,25000000
31,3703,4,30,2,20,2,2,2,1,1,2,1,2,2,1,2,1,1,323,37,9,2005,7,10,-1,5,262,1067,6500000
125,3787,5,23,2,3,5,4,2,1,1,3,1,2,2,1,2,1,1,773,36,9,2010,10,13,-1,391,657,728,15000000
125,3630,3,23,2,3,5,4,1,1,3,1,2,7,7,2,1,2,1,70,37,9,2010,8,10,21,165,975,1580,37000000
31,3642,5,30,2,20,2,3,2,1,1,2,1,2,5,1,1,1,1,561,33,27,2009,8,10,17,1359,1458,1163,-1
26,3967,5,-1,2,3,5,2,2,1,1,2,2,2,2,1,1,1,2,174,37,9,2004,7,10,-1,856,516,1186,22000000
35,3968,5,30,1,10,3,3,1,1,1,1,1,2,2,2,1,2,2,636,37,9,1987,1,8,21,1323,434,641,15000000
15,3969,5,30,1,10,3,3,1,1,1,1,2,2,2,1,1,1,2,260,37,9,1944,7,16,-1,1582,582,160,2361000
26,3970,1,-1,2,3,5,3,1,1,1,1,2,7,7,2,1,2,1,407,37,9,2011,1,19,-1,5,1374,1566,70000000
15,3971,5,30,1,10,3,2,1,1,1,1,2,2,2,1,1,1,2,117,37,9,1953,10,16,18,1171,1322,868,-1
31,3643,5,30,2,20,2,4,2,1,1,3,1,2,6,1,1,1,1,151,33,27,2009,8,17,21,1359,1458,1163,5000000
60,3950,5,-1,2,3,5,3,1,1,2,1,3,2,2,1,1,1,1,432,37,9,2011,1,3,10,336,1416,1868,150000000
60,3972,4,-1,2,3,5,2,1,1,2,1,2,2,2,1,1,1,1,425,37,9,2011,1,8,10,1922,1511,993,125000000
31,3644,5,30,2,20,2,2,2,1,1,2,1,2,5,1,1,1,1,151,33,27,2009,8,10,21,1359,1458,1163,5000000
15,3973,5,30,1,10,3,4,2,1,1,2,2,2,2,1,1,1,2,81,37,9,1963,7,18,-1,793,1742,1206,5000000
15,1905,3,30,1,10,3,2,1,1,1,2,2,2,2,1,1,1,2,500,37,9,1971,11,16,12,653,789,1530,-1
48,3974,5,28,1,20,2,4,2,1,1,1,1,1,7,1,1,1,1,601,33,27,2007,1,3,10,930,1758,1771,30000000
26,8,5,-1,2,3,5,4,2,1,1,1,2,7,7,2,1,2,2,624,37,9,2007,1,8,21,1126,1992,1908,53000000
26,3975,5,-1,2,3,5,3,2,1,1,1,2,7,7,2,1,1,1,785,37,9,2011,17,21,-1,127,1744,145,17000000
167,3219,5,35,1,10,3,3,2,2,1,1,3,7,2,1,1,1,2,307,13,9,1991,1,19,21,131,1191,530,-1
167,248,5,35,1,10,3,4,1,2,1,1,1,7,7,1,1,1,2,224,37,9,1972,8,10,21,1272,24,811,6500000
167,3976,4,35,1,10,3,3,1,1,1,-1,2,2,2,1,1,1,1,328,37,9,2000,7,18,-1,1620,172,1827,55000000
167,218,5,35,1,10,3,3,1,1,1,1,2,2,2,1,1,1,1,270,37,9,2003,1,3,12,969,1478,1076,140000000
167,3977,5,35,1,10,3,3,1,1,1,1,2,2,3,1,1,1,1,231,37,9,1999,8,10,12,1866,454,217,60000000
167,212,5,35,1,10,3,3,1,1,2,1,3,2,3,1,1,1,1,307,37,9,2009,1,3,12,1680,1994,1776,240000000
167,2677,4,35,1,10,3,3,1,1,2,1,3,3,2,2,1,1,1,650,36,9,1979,19,14,21,1873,1746,1915,11000000
15,3970,1,30,1,10,3,3,1,1,1,1,2,7,7,1,1,1,1,407,37,9,2011,1,19,-1,5,1374,1566,70000000
48,3978,4,28,1,20,2,4,1,1,1,1,1,7,7,1,1,1,1,379,37,9,2010,1,8,21,1298,1511,760,32000000
48,3710,5,28,1,20,2,4,1,1,1,1,1,4,4,3,1,1,1,251,37,9,2010,10,21,-1,1678,1376,859,-1
60,3979,3,-1,2,3,5,4,1,1,2,3,3,2,2,1,1,1,1,153,37,9,2011,10,12,18,46,1909,1291,17000000
28,157,1,26,2,10,3,3,2,1,1,5,1,2,2,3,1,1,1,521,37,9,2010,7,10,18,1696,1108,1123,100000000
171,3980,4,23,1,3,3,3,2,1,2,2,3,2,2,1,1,2,1,274,36,9,2011,3,7,19,1751,1431,1725,40000000
50,2661,4,26,2,21,2,2,2,1,1,5,1,4,2,2,1,1,1,681,13,9,1992,10,-1,-1,746,1124,570,-1
50,3981,3,26,2,21,2,2,2,1,1,2,1,7,7,2,1,2,1,570,36,9,1999,7,18,-1,290,1392,1654,14000000
15,3964,4,30,1,10,3,3,2,1,1,5,2,2,2,1,1,2,2,547,37,9,2011,17,19,21,224,8,1620,27000000
50,3982,4,26,2,21,2,3,2,1,1,3,1,2,6,2,1,1,1,405,7,9,1988,8,10,-1,1085,938,180,6000000
15,3952,4,30,1,10,3,2,1,1,1,2,2,7,7,2,1,2,1,114,37,9,2011,12,14,17,74,645,1222,42000000
48,3642,5,28,1,20,2,4,1,1,1,5,1,7,3,3,1,1,1,561,33,27,2009,8,10,17,1359,1458,1163,-1
35,3032,5,30,1,10,3,3,1,1,1,5,1,2,2,1,1,2,2,624,37,9,1994,8,10,-1,1854,73,965,8500000
48,3551,4,28,1,20,2,4,1,1,1,4,1,7,7,2,1,1,1,57,9,5,2008,10,-1,-1,40,1408,200,-1
15,3347,5,30,1,10,3,3,1,1,1,3,2,2,2,1,1,1,1,722,37,9,1952,7,16,18,652,502,464,-1
35,3983,3,30,1,10,3,4,1,1,1,2,1,2,7,1,1,1,1,600,37,9,2011,7,18,-1,1483,860,1777,36000000
75,3984,5,63,2,20,2,3,2,1,1,1,1,2,4,1,1,1,1,454,37,9,2007,1,8,21,251,1037,1857,110000000
75,2978,5,63,2,20,2,3,2,1,1,1,1,1,5,1,1,1,2,791,37,9,1939,10,18,22,378,1937,1172,-1
75,3985,5,63,2,20,2,2,2,1,1,1,1,2,5,1,1,1,1,684,37,9,2003,1,7,8,710,1001,1165,75000000
75,3752,3,63,2,20,2,3,2,1,1,1,1,7,7,1,1,1,1,67,37,9,2006,3,7,11,1636,322,933,65000000
75,3986,4,63,2,20,2,1,2,1,1,5,1,2,7,1,1,1,1,679,37,9,1987,3,7,8,143,1633,1491,-1
75,3222,5,63,2,20,2,4,2,1,1,1,1,4,3,1,1,1,2,66,37,9,1994,10,21,-1,1347,470,503,-1
75,3177,5,63,2,20,2,2,1,1,1,5,1,2,3,1,1,1,1,617,37,9,1995,3,11,-1,1390,245,912,-1
75,3987,5,63,2,20,2,1,2,1,1,5,1,1,3,1,1,1,1,180,7,9,2009,10,-1,-1,1799,1226,1677,18000000
75,3988,4,63,2,20,2,3,2,1,1,1,1,2,2,1,1,1,1,695,37,9,2007,7,10,15,298,5,9,28000000
179,3600,4,-1,1,20,2,2,1,4,1,1,1,1,4,1,1,1,1,8,37,9,2010,10,21,-1,564,1104,1043,-1
61,3989,4,28,1,20,2,3,1,1,1,5,7,2,7,1,1,2,2,254,37,9,1991,7,10,-1,431,122,1134,-1
127,3899,3,31,2,20,2,3,1,1,1,2,7,7,7,2,1,2,1,326,36,9,2011,1,10,17,1180,484,843,30000000
35,3990,4,30,1,10,3,3,1,1,1,5,1,2,2,2,1,1,1,204,7,9,2010,7,14,-1,1897,28,1070,-1
31,2248,4,30,2,20,2,2,2,1,1,1,1,2,2,1,1,1,2,657,37,9,1989,7,10,18,196,1318,282,-1
15,3991,5,30,1,10,3,1,2,1,1,1,2,2,2,1,1,1,2,259,37,9,1973,7,8,10,1508,1630,1631,5500000
55,3992,5,28,2,20,2,3,2,1,2,1,2,2,2,2,1,1,1,497,37,9,2011,1,3,10,823,1348,1646,150000000
31,3993,3,30,2,20,2,1,2,1,1,1,1,7,7,1,1,2,2,462,36,9,1985,8,17,-1,1535,601,483,-1
60,13,2,-1,2,3,5,2,2,1,1,1,2,7,7,1,1,1,1,590,37,9,2010,1,14,19,1382,57,1109,60000000
21,3994,4,28,1,10,3,4,1,1,1,1,2,2,2,1,1,2,2,139,37,9,1986,1,7,10,384,1274,594,15000000
33,3995,4,26,2,10,3,3,2,1,1,2,1,7,1,2,1,2,1,692,36,9,2000,10,15,18,357,290,969,-1
35,3996,4,30,1,10,3,3,1,1,1,1,1,2,2,2,1,1,1,509,37,9,2011,7,10,-1,1887,106,418,19000000
50,3997,4,26,2,21,2,3,1,1,1,2,1,1,4,3,1,1,1,466,36,9,1992,10,18,-1,902,1031,1396,-1
15,15,5,30,1,10,3,3,1,1,1,1,2,2,2,2,1,1,2,195,37,9,1971,1,8,21,384,93,715,4000000
15,3005,3,30,1,10,3,3,1,1,1,1,2,6,6,1,1,1,1,541,37,9,1975,10,-1,-1,794,1213,1968,-1
59,3998,4,27,1,20,2,3,1,1,1,1,1,2,2,1,1,1,1,257,37,9,2011,18,19,21,1297,558,605,50000000
31,3926,5,30,2,20,2,3,2,1,1,1,1,2,2,1,2,1,1,186,37,9,2011,7,18,-1,16,889,419,80000000
55,3950,3,28,2,20,2,2,1,1,1,1,1,5,7,2,1,1,1,432,37,9,2011,1,3,10,336,1416,1868,150000000
55,3999,3,28,2,20,2,2,1,1,1,1,2,5,7,2,1,1,1,146,37,9,2011,1,19,21,46,1857,1824,50000000
31,3722,4,30,2,20,2,2,2,1,1,5,1,2,4,1,1,1,1,538,36,9,2005,3,11,12,426,1657,568,150000000
59,4000,4,27,1,20,2,4,2,1,1,5,1,1,1,2,1,1,1,38,15,4,2002,8,17,21,1884,92,125,-1
61,3998,4,28,1,20,2,3,3,1,1,5,2,2,2,1,1,1,1,257,37,9,2011,18,19,21,1297,558,605,50000000
26,4001,2,-1,2,3,5,2,2,2,1,1,2,7,7,2,1,2,1,301,37,9,2008,14,21,23,377,1966,1145,7000000
55,4002,4,28,2,20,2,2,1,1,1,5,2,5,7,2,1,1,1,724,37,9,2006,1,3,12,532,902,1744,100000000
31,3728,4,30,2,20,2,2,1,2,1,1,1,2,7,1,1,1,1,181,36,9,2007,3,11,12,426,1657,568,150000000
31,3116,4,30,2,20,2,2,3,2,1,1,1,1,7,1,2,1,2,439,37,9,1997,7,18,10,584,165,1703,-1
55,3962,2,28,2,20,2,2,2,2,1,1,1,7,7,2,1,1,1,112,37,9,2011,4,3,7,914,112,662,90000000
31,3550,5,30,2,20,2,2,3,2,1,1,1,1,4,1,1,1,2,747,36,9,2005,10,17,21,1439,1715,295,80000000
61,3617,3,28,1,20,2,3,3,2,1,1,7,2,7,2,1,2,2,763,37,9,2005,3,7,11,629,969,451,150000000
127,4003,5,31,2,20,2,3,3,2,1,1,7,4,4,1,1,1,1,199,37,9,2011,17,19,21,807,1372,1912,32000000
55,4004,4,28,2,20,2,2,1,2,1,5,1,7,4,2,1,1,1,488,37,9,2011,1,8,19,1667,202,1532,170000000
55,3787,4,28,2,20,2,2,1,2,1,1,1,4,4,2,1,1,1,773,36,9,2010,10,13,-1,391,657,728,15000000
31,4005,3,30,2,20,2,2,1,2,1,2,1,2,2,1,1,1,1,241,37,9,2005,3,7,19,1276,1997,1407,50000000
127,3656,5,31,2,20,2,3,3,2,1,5,7,2,4,2,1,2,1,459,37,9,2010,7,10,-1,116,1022,1265,4000000
55,4006,3,28,2,20,2,2,1,2,1,1,2,6,7,2,1,1,1,769,37,9,2011,7,-1,-1,224,522,1986,80000000
21,4007,4,28,1,10,3,3,2,2,2,5,2,2,2,1,1,1,1,654,37,9,2011,1,3,12,969,1521,755,200000000
60,4008,3,-1,2,3,5,2,1,2,1,1,1,2,1,1,1,1,1,447,37,9,2010,10,18,22,303,74,733,25000000
60,3691,4,-1,2,3,5,4,2,2,1,1,2,2,2,1,1,1,1,465,37,9,2010,1,3,12,1680,649,1233,125000000
60,3770,2,-1,2,3,5,4,2,2,1,2,2,7,7,2,1,1,1,411,37,9,2010,1,3,19,877,640,244,170000000
33,4007,4,26,2,10,3,3,2,2,2,2,2,2,2,1,1,1,1,654,37,9,2011,1,3,12,969,1521,755,200000000
21,4009,4,28,1,10,3,4,2,2,1,1,1,7,5,1,1,2,2,203,37,9,2003,1,3,10,1863,1088,1960,140000000
59,4010,3,27,1,20,2,3,1,2,1,1,1,7,7,3,1,1,1,715,24,9,2010,1,12,23,504,1053,657,45000000
55,3918,4,28,2,20,2,2,1,2,1,1,1,7,2,2,1,1,2,606,37,9,2001,1,3,12,541,753,1919,93000000
55,4011,2,28,2,20,2,1,2,2,1,5,1,7,7,2,1,1,1,529,37,9,2011,10,14,21,121,392,59,37000000
55,226,3,28,2,20,2,3,2,2,1,1,1,7,7,2,1,1,2,606,37,9,2002,1,3,12,541,1919,756,94000000
